player_id,country,age_group,is_ps5,account_age_months,tier,tenure_months,tier_ordinal,is_paid_subscriber,is_auto_renew,billing_cycle_ordinal,total_sessions,total_play_minutes,avg_session_duration,unique_games_played,days_since_last_session,sessions_30d,play_minutes_30d,sessions_90d,play_minutes_90d,sessions_180d,play_minutes_180d,session_trend_slope,total_spend,spend_dlc_free,spend_dlc_paid,spend_full_game,spend_mtx,n_transactions,avg_transaction_value,days_since_last_purchase,spend_last_90d,total_trophies,n_platinum,n_gold,unique_games_trophied,days_since_last_trophy,trophies_last_90d,n_dlc_free,n_dlc_paid,claimed_valhalla,engagement_recency_ratio,spend_per_session,trophy_per_session,first_party_ratio,target_churn,target_bought_paid_dlc
PSN-01276,US,18-24,1,24.8,Essential,12.8,1,True,1,3,276.0,26169.0,94.81521739130434,7.0,0.0,12.0,1115.0,32.0,2873.0,65.0,5982.0,0.286,89.95,0.0,19.98,59.99,9.98,6.0,14.991666666666667,73.0,4.99,59.0,2.0,8.0,7.0,0.0,4.0,0.0,2.0,0.0,0.0435,0.33,0.2138,0.3043,0.0,1
PSN-01277,FR,18-24,0,72.8,Extra,69.3,2,True,1,3,133.0,8638.0,64.94736842105263,7.0,0.0,7.0,468.0,20.0,1441.0,35.0,2390.0,0.486,39.99,0.0,39.99,0.0,0.0,2.0,19.995,90.0,0.0,22.0,0.0,0.0,7.0,55.0,3.0,1.0,1.0,0.0,0.0526,0.3,0.1654,0.3158,0.0,1
PSN-01278,BR,25-34,0,25.6,Extra,22.5,2,True,1,3,11.0,238.0,21.636363636363637,1.0,21.0,1.0,33.0,3.0,79.0,3.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0909,0.0,0.0,1.0,0.0,0
PSN-01279,US,18-24,1,45.9,Extra,35.6,2,True,1,2,61.0,2251.0,36.90163934426229,3.0,0.0,3.0,118.0,9.0,389.0,16.0,631.0,0.229,34.99,0.0,0.0,34.99,0.0,2.0,17.495,127.0,0.0,8.0,2.0,2.0,3.0,254.0,0.0,1.0,0.0,0.0,0.0492,0.57,0.1311,0.3443,0.0,0
PSN-01280,BR,18-24,0,75.6,Extra,66.5,2,True,1,1,106.0,2958.0,27.90566037735849,3.0,3.0,6.0,195.0,16.0,481.0,28.0,802.0,0.4,34.99,0.0,0.0,34.99,0.0,1.0,34.99,505.0,0.0,9.0,1.0,0.0,3.0,11.0,2.0,0.0,0.0,0.0,0.0566,0.33,0.0849,0.5849,0.0,0
PSN-01281,US,25-34,0,23.2,Essential,14.9,1,True,1,1,233.0,11104.0,47.65665236051502,4.0,0.0,13.0,829.0,36.0,2185.0,62.0,3315.0,0.943,39.99,0.0,0.0,39.99,0.0,1.0,39.99,580.0,0.0,23.0,0.0,2.0,4.0,2.0,3.0,0.0,0.0,0.0,0.0558,0.17,0.0987,0.485,0.0,0
PSN-01282,UK,25-34,1,71.5,Free,71.5,0,False,0,0,107.0,3721.0,34.77570093457944,5.0,1.0,5.0,186.0,16.0,646.0,28.0,1026.0,0.314,12.5,0.0,0.0,12.5,0.0,1.0,12.5,52.0,12.5,8.0,1.0,0.0,4.0,103.0,0.0,0.0,0.0,0.0,0.0467,0.12,0.0748,0.5607,,0
PSN-01283,US,13-17,0,12.1,Essential,9.3,1,True,0,1,64.0,2938.0,45.90625,4.0,3.0,6.0,255.0,17.0,783.0,30.0,1316.0,0.457,69.98,0.0,0.0,69.98,0.0,2.0,34.99,99.0,0.0,3.0,0.0,1.0,2.0,191.0,0.0,0.0,0.0,0.0,0.0938,1.09,0.0469,0.2656,0.0,0
PSN-01284,AU,35-44,0,83.0,Essential,73.5,1,True,1,2,9.0,177.0,19.666666666666668,1.0,13.0,1.0,16.0,2.0,42.0,3.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,372.0,0.0,0.0,0.0,0.0,0.1111,0.0,0.1111,1.0,0.0,0
PSN-01285,JP,18-24,1,5.8,Essential,3.2,1,True,0,1,41.0,1853.0,45.19512195121951,2.0,2.0,10.0,616.0,23.0,1207.0,40.0,1823.0,0.714,9.99,0.0,0.0,9.99,0.0,2.0,4.995,53.0,0.0,7.0,0.0,1.0,2.0,10.0,5.0,1.0,0.0,0.0,0.2439,0.24,0.1707,0.561,0.0,0
PSN-01286,JP,45+,0,61.4,Free,61.4,0,False,0,0,161.0,7254.0,45.05590062111801,4.0,13.0,9.0,471.0,24.0,1169.0,42.0,1933.0,0.743,4.99,0.0,0.0,0.0,4.99,1.0,4.99,138.0,0.0,16.0,2.0,2.0,4.0,17.0,1.0,0.0,0.0,0.0,0.0559,0.03,0.0994,0.7019,,0
PSN-01287,KR,45+,1,45.6,Essential,34.5,1,True,1,3,326.0,14090.0,43.22085889570552,7.0,3.0,17.0,859.0,47.0,2357.0,84.0,3773.0,1.143,98.96000000000001,0.0,0.0,83.98,14.98,6.0,16.493333333333336,35.0,34.99,48.0,2.0,1.0,7.0,33.0,8.0,2.0,0.0,0.0,0.0521,0.3,0.1472,0.2546,0.0,0
PSN-01288,UK,25-34,1,23.6,Essential,18.8,1,True,1,1,64.0,1580.0,24.6875,3.0,1.0,3.0,101.0,8.0,224.0,15.0,381.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,300.0,0.0,0.0,0.0,0.0,0.0469,0.0,0.0781,0.3594,0.0,0
PSN-01289,ES,18-24,0,27.4,Free,27.4,0,False,0,0,82.0,1665.0,20.304878048780488,5.0,6.0,4.0,105.0,12.0,239.0,21.0,410.0,0.257,69.97,0.0,59.980000000000004,9.99,0.0,3.0,23.323333333333334,278.0,0.0,7.0,0.0,0.0,4.0,24.0,1.0,0.0,2.0,0.0,0.0488,0.85,0.0854,0.8293,,1
PSN-01290,FR,35-44,1,63.7,Free,63.7,0,False,0,0,34.0,1338.0,39.35294117647059,3.0,16.0,2.0,109.0,6.0,274.0,9.0,387.0,0.257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,562.0,0.0,0.0,0.0,0.0,0.0588,0.0,0.0294,0.3529,,0
PSN-01291,IT,25-34,1,79.4,Essential,67.9,1,True,0,1,136.0,5992.0,44.05882352941177,4.0,1.0,8.0,521.0,21.0,1183.0,36.0,1772.0,0.686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,2.0,4.0,7.0,1.0,0.0,0.0,0.0,0.0588,0.0,0.0809,0.4926,0.0,0
PSN-01292,IT,18-24,1,63.6,Essential,62.2,1,True,1,3,134.0,3938.0,29.388059701492537,5.0,5.0,7.0,286.0,19.0,721.0,35.0,1183.0,0.429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,4.0,60.0,1.0,0.0,0.0,0.0,0.0522,0.0,0.0746,0.0,0.0,0
PSN-01293,PL,25-34,0,25.8,Essential,16.7,1,True,1,2,125.0,7637.0,61.096,10.0,338.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.114,162.45000000000002,0.0,0.0,137.47,24.979999999999997,6.0,27.075000000000003,366.0,0.0,25.0,1.0,3.0,9.0,385.0,0.0,0.0,0.0,0.0,0.0,1.3,0.2,0.464,1.0,0
PSN-01294,US,25-34,0,46.9,Extra,36.7,2,True,1,1,64.0,2562.0,40.03125,6.0,6.0,4.0,188.0,10.0,462.0,16.0,634.0,0.4,84.97,0.0,9.99,74.98,0.0,4.0,21.2425,482.0,0.0,2.0,0.0,0.0,2.0,314.0,0.0,1.0,1.0,0.0,0.0625,1.33,0.0312,0.4844,0.0,1
PSN-01295,CA,35-44,0,29.4,Essential,26.3,1,True,1,1,83.0,2441.0,29.40963855421687,4.0,8.0,4.0,198.0,11.0,394.0,20.0,636.0,0.229,19.99,0.0,0.0,0.0,19.99,1.0,19.99,217.0,0.0,6.0,1.0,0.0,3.0,80.0,1.0,0.0,0.0,0.0,0.0482,0.24,0.0723,0.506,0.0,0
PSN-01296,CA,35-44,1,48.4,Extra,45.9,2,True,1,3,229.0,14897.0,65.0524017467249,9.0,7.0,14.0,1301.0,38.0,3125.0,61.0,4511.0,1.257,64.97,0.0,9.99,34.99,19.99,4.0,16.2425,429.0,0.0,89.0,4.0,9.0,9.0,8.0,13.0,1.0,1.0,0.0,0.0611,0.28,0.3886,0.6594,0.0,1
PSN-01297,DE,35-44,0,45.9,Premium,38.6,3,True,1,1,519.0,39151.0,75.4354527938343,9.0,0.0,29.0,2829.0,70.0,5790.0,128.0,9761.0,1.914,174.91,0.0,69.97,69.98,34.96,9.0,19.434444444444445,87.0,34.99,95.0,5.0,15.0,9.0,3.0,11.0,0.0,3.0,0.0,0.0559,0.34,0.183,0.3391,0.0,1
PSN-01298,US,35-44,1,79.3,Essential,77.4,1,True,0,2,36.0,1040.0,28.88888888888889,1.0,5.0,2.0,77.0,5.0,151.0,9.0,276.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0556,0.0,0.0278,1.0,0.0,0
PSN-01299,KR,25-34,0,82.3,Free,82.3,0,False,0,0,86.0,2324.0,27.023255813953487,4.0,2.0,6.0,265.0,14.0,505.0,24.0,717.0,0.457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,3.0,57.0,1.0,0.0,0.0,0.0,0.0698,0.0,0.0581,0.2791,,0
PSN-01300,US,25-34,1,33.4,Free,33.4,0,False,0,0,377.0,19595.0,51.97612732095491,9.0,0.0,20.0,1250.0,55.0,3341.0,97.0,5238.0,1.343,184.93,0.0,0.0,139.97,44.96,7.0,26.41857142857143,88.0,4.99,99.0,7.0,13.0,9.0,0.0,19.0,0.0,0.0,0.0,0.0531,0.49,0.2626,0.3501,,0
PSN-01301,JP,45+,0,69.4,Essential,60.5,1,True,1,1,110.0,2747.0,24.972727272727273,2.0,0.0,6.0,192.0,15.0,411.0,26.0,645.0,0.343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,1.0,2.0,27.0,2.0,0.0,0.0,0.0,0.0545,0.0,0.1,1.0,0.0,0
PSN-01302,JP,45+,0,58.0,Free,58.0,0,False,0,0,63.0,1512.0,24.0,1.0,0.0,4.0,120.0,10.0,289.0,17.0,443.0,0.371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,519.0,0.0,0.0,0.0,0.0,0.0635,0.0,0.0317,0.0,,0
PSN-01303,US,35-44,1,57.4,Extra,48.6,2,True,0,3,2.0,23.0,11.5,2.0,719.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.5,0.0,0.0,27.5,0.0,2.0,13.75,725.0,0.0,1.0,1.0,0.0,1.0,721.0,0.0,0.0,0.0,0.0,0.0,13.75,0.5,0.5,1.0,0
PSN-01304,BR,35-44,0,38.4,Essential,36.8,1,True,0,1,9.0,301.0,33.44444444444444,1.0,596.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,707.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111,1.0,1.0,0
PSN-01305,US,25-34,0,16.3,Essential,11.5,1,True,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
PSN-01306,FR,18-24,0,29.5,Essential,21.6,1,True,0,3,85.0,3105.0,36.529411764705884,3.0,3.0,5.0,256.0,13.0,582.0,23.0,925.0,0.371,34.97,0.0,0.0,0.0,34.97,3.0,11.656666666666666,37.0,4.99,7.0,0.0,1.0,3.0,116.0,0.0,0.0,0.0,0.0,0.0588,0.41,0.0824,0.7059,0.0,0
PSN-01307,AU,35-44,0,38.0,Extra,32.0,2,True,1,1,115.0,3823.0,33.243478260869566,4.0,4.0,7.0,298.0,18.0,708.0,30.0,1069.0,0.543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,2.0,2.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0609,0.0,0.1391,0.2435,0.0,0
PSN-01308,UK,13-17,0,23.9,Extra,14.2,2,True,1,3,575.0,50234.0,87.36347826086957,11.0,2.0,29.0,2863.0,83.0,8461.0,150.0,14052.0,2.114,159.94,0.0,119.94999999999999,39.99,0.0,7.0,22.84857142857143,353.0,0.0,261.0,11.0,22.0,11.0,3.0,32.0,0.0,5.0,0.0,0.0504,0.28,0.4539,0.7391,0.0,1
PSN-01309,FR,18-24,0,6.9,Essential,6.5,1,True,1,1,8.0,323.0,40.375,3.0,10.0,2.0,109.0,4.0,203.0,6.0,249.0,0.143,55.0,0.0,0.0,55.0,0.0,2.0,27.5,115.0,0.0,1.0,0.0,0.0,1.0,124.0,0.0,0.0,0.0,0.0,0.25,6.88,0.125,1.0,0.0,0
PSN-01310,US,25-34,0,73.5,Essential,65.8,1,True,1,1,64.0,1500.0,23.4375,4.0,15.0,3.0,94.0,9.0,244.0,16.0,366.0,0.171,34.99,0.0,0.0,34.99,0.0,1.0,34.99,126.0,0.0,7.0,0.0,3.0,3.0,26.0,1.0,0.0,0.0,0.0,0.0469,0.55,0.1094,0.4688,0.0,0
PSN-01311,AU,25-34,0,48.9,Essential,47.7,1,True,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
PSN-01312,KR,25-34,0,13.6,Free,13.6,0,False,0,0,53.0,2417.0,45.60377358490566,4.0,6.0,5.0,347.0,12.0,696.0,21.0,1018.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,37.0,1.0,0.0,0.0,0.0,0.0943,0.0,0.0189,0.566,,0
PSN-01313,US,18-24,0,27.9,Extra,20.9,2,True,1,3,638.0,66899.0,104.85736677115987,11.0,0.0,39.0,5936.0,89.0,10742.0,157.0,17071.0,2.4,44.96,0.0,39.97,0.0,4.99,4.0,11.24,31.0,4.99,103.0,1.0,15.0,11.0,1.0,13.0,0.0,3.0,0.0,0.0611,0.07,0.1614,0.6395,0.0,1
PSN-01314,FR,18-24,1,58.8,Essential,52.0,1,True,0,1,721.0,94231.0,130.69486823855755,10.0,0.0,45.0,8255.0,115.0,18622.0,200.0,28975.0,3.686,111.96000000000001,0.0,9.99,71.99000000000001,29.979999999999997,7.0,15.994285714285715,54.0,9.99,194.0,17.0,12.0,10.0,0.0,29.0,2.0,1.0,1.0,0.0624,0.16,0.2691,0.6921,0.0,1
PSN-01315,JP,18-24,0,60.7,Essential,59.0,1,True,0,1,1.0,22.0,22.0,1.0,721.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.99,0.0,0.0,0.0,24.99,1.0,24.99,519.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.99,0.0,1.0,1.0,0
PSN-01316,JP,18-24,0,17.9,Essential,16.4,1,True,1,2,139.0,3872.0,27.85611510791367,2.0,5.0,10.0,411.0,27.0,908.0,49.0,1584.0,0.657,34.99,0.0,0.0,34.99,0.0,1.0,34.99,277.0,0.0,8.0,1.0,0.0,2.0,10.0,3.0,0.0,0.0,0.0,0.0719,0.25,0.0576,0.4029,0.0,0
PSN-01317,FR,13-17,1,77.2,Premium,72.1,3,True,0,3,529.0,55813.0,105.50661625708885,18.0,0.0,28.0,3532.0,71.0,7961.0,135.0,14407.0,1.6,139.92000000000002,0.0,39.99,34.99,64.94,10.0,13.992,49.0,0.0,76.0,2.0,8.0,17.0,5.0,9.0,2.0,1.0,1.0,0.0529,0.26,0.1437,0.4877,0.0,1
PSN-01318,JP,25-34,0,16.9,Free,16.9,0,False,0,0,43.0,995.0,23.13953488372093,2.0,2.0,3.0,98.0,8.0,213.0,15.0,338.0,0.257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0698,0.0,0.0,1.0,,0
PSN-01319,DE,18-24,0,35.3,Essential,27.1,1,True,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
PSN-01320,US,18-24,0,25.9,Essential,25.5,1,True,0,1,6.0,74.0,12.333333333333334,3.0,678.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333,1.0,0
PSN-01321,UK,18-24,0,60.3,Free,60.3,0,False,0,0,185.0,7946.0,42.95135135135135,3.0,2.0,10.0,562.0,27.0,1369.0,48.0,2133.0,0.571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,2.0,3.0,33.0,1.0,0.0,0.0,0.0,0.0541,0.0,0.0649,0.0,,0
PSN-01322,AU,25-34,1,37.3,Essential,35.5,1,True,0,3,741.0,66469.0,89.70175438596492,8.0,0.0,45.0,5861.0,105.0,11027.0,190.0,17890.0,3.229,279.93,0.0,89.97,159.98000000000002,29.979999999999997,10.0,27.993000000000002,65.0,34.99,188.0,9.0,15.0,8.0,0.0,28.0,1.0,3.0,0.0,0.0607,0.38,0.2537,0.3414,0.0,1
PSN-01323,US,35-44,0,60.5,Essential,55.3,1,True,1,1,32.0,1278.0,39.9375,2.0,3.0,2.0,98.0,5.0,206.0,8.0,300.0,0.229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,696.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0312,0.0,0.0,0
PSN-01324,DE,18-24,1,82.8,Essential,80.8,1,True,1,3,129.0,3336.0,25.86046511627907,1.0,0.0,6.0,174.0,19.0,539.0,32.0,783.0,0.457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,3.0,2.0,1.0,22.0,4.0,0.0,0.0,0.0,0.0465,0.0,0.1008,1.0,0.0,0
PSN-01325,US,18-24,0,51.3,Essential,51.0,1,True,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
PSN-01326,AU,25-34,0,13.5,Free,13.5,0,False,0,0,109.0,5753.0,52.77981651376147,4.0,5.0,10.0,624.0,26.0,1571.0,44.0,2288.0,1.057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,2.0,20.0,4.0,0.0,0.0,0.0,0.0917,0.0,0.0734,0.5046,,0
PSN-01327,DE,13-17,0,66.5,Essential,58.3,1,True,1,1,59.0,1368.0,23.1864406779661,4.0,3.0,4.0,136.0,9.0,241.0,17.0,403.0,0.257,25.0,0.0,0.0,25.0,0.0,2.0,12.5,443.0,0.0,2.0,0.0,0.0,2.0,692.0,0.0,1.0,0.0,1.0,0.0678,0.42,0.0339,0.4915,0.0,0
PSN-01328,UK,35-44,1,72.3,Free,72.3,0,False,0,0,418.0,31926.0,76.377990430622,6.0,0.0,23.0,2150.0,60.0,5247.0,108.0,8218.0,1.486,104.97,0.0,69.98,34.99,0.0,5.0,20.994,335.0,0.0,73.0,3.0,5.0,6.0,5.0,9.0,2.0,2.0,1.0,0.055,0.25,0.1746,0.8254,,1
PSN-01329,US,45+,1,17.7,Extra,15.3,2,True,1,3,256.0,13395.0,52.32421875,3.0,0.0,19.0,1214.0,49.0,2766.0,90.0,4790.0,0.914,24.979999999999997,0.0,0.0,0.0,24.979999999999997,2.0,12.489999999999998,116.0,0.0,31.0,0.0,4.0,3.0,36.0,6.0,0.0,0.0,0.0,0.0742,0.1,0.1211,0.6992,0.0,0
PSN-01330,JP,25-34,1,18.5,Free,18.5,0,False,0,0,50.0,1776.0,35.52,2.0,0.0,4.0,226.0,10.0,449.0,16.0,606.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,2.0,94.0,0.0,0.0,0.0,0.0,0.08,0.0,0.06,0.42,,0
PSN-01331,KR,45+,0,23.1,Essential,18.5,1,True,1,2,205.0,8524.0,41.58048780487805,4.0,3.0,12.0,746.0,29.0,1447.0,52.0,2258.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,3.0,2.0,4.0,10.0,5.0,0.0,0.0,0.0,0.0585,0.0,0.1268,0.4146,0.0,0
PSN-01332,JP,25-34,0,13.7,Free,13.7,0,False,0,0,55.0,2544.0,46.25454545454546,4.0,3.0,6.0,391.0,15.0,830.0,25.0,1174.0,0.6,9.99,0.0,9.99,0.0,0.0,1.0,9.99,366.0,0.0,6.0,0.0,2.0,2.0,3.0,4.0,0.0,1.0,0.0,0.1091,0.18,0.1091,0.5636,,1
PSN-01333,JP,25-34,0,2.2,Free,2.2,0,False,0,0,29.0,1975.0,68.10344827586206,4.0,1.0,11.0,899.0,29.0,1975.0,29.0,1975.0,1.0,9.99,0.0,0.0,0.0,9.99,1.0,9.99,64.0,9.99,2.0,0.0,0.0,2.0,56.0,2.0,0.0,0.0,0.0,0.3793,0.34,0.069,0.2069,,0
PSN-01334,BR,18-24,0,2.9,Free,2.9,0,False,0,0,29.0,1445.0,49.827586206896555,3.0,2.0,10.0,600.0,29.0,1445.0,29.0,1445.0,0.5,129.97,0.0,29.99,99.98,0.0,5.0,25.994,55.0,129.97,4.0,0.0,1.0,2.0,22.0,4.0,1.0,1.0,0.0,0.3448,4.48,0.1379,0.5517,,1
PSN-01335,UK,13-17,0,14.6,Essential,8.4,1,True,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
PSN-01336,JP,18-24,1,30.4,Essential,27.3,1,True,1,3,362.0,22412.0,61.91160220994475,10.0,0.0,23.0,2075.0,53.0,3796.0,98.0,6466.0,1.486,37.489999999999995,0.0,0.0,12.5,24.99,4.0,9.372499999999999,50.0,0.0,78.0,1.0,10.0,10.0,0.0,13.0,2.0,0.0,0.0,0.0635,0.1,0.2155,0.5746,0.0,0
PSN-01337,UK,25-34,0,61.4,Free,61.4,0,False,0,0,112.0,2437.0,21.758928571428573,3.0,5.0,5.0,111.0,14.0,276.0,25.0,450.0,0.2,19.99,0.0,0.0,0.0,19.99,1.0,19.99,632.0,0.0,6.0,0.0,1.0,3.0,136.0,0.0,0.0,0.0,0.0,0.0446,0.18,0.0536,0.6875,,0
PSN-01338,US,25-34,0,51.0,Essential,41.7,1,True,0,1,5.0,75.0,15.0,1.0,381.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
PSN-01339,FR,18-24,1,56.6,Essential,50.3,1,True,1,1,86.0,3366.0,39.13953488372093,4.0,13.0,5.0,200.0,14.0,636.0,24.0,974.0,0.457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,3.0,40.0,1.0,0.0,0.0,0.0,0.0581,0.0,0.0465,0.5465,0.0,0
PSN-01340,ES,25-34,1,47.3,Free,47.3,0,False,0,0,231.0,12560.0,54.37229437229437,4.0,0.0,14.0,996.0,34.0,1940.0,60.0,3287.0,1.086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,1.0,8.0,4.0,0.0,11.0,0.0,0.0,0.0,0.0606,0.0,0.2165,0.7273,,0
PSN-01341,IT,18-24,0,33.7,Essential,22.9,1,True,1,1,59.0,956.0,16.203389830508474,2.0,10.0,3.0,48.0,8.0,131.0,13.0,209.0,0.229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,2.0,50.0,2.0,0.0,0.0,0.0,0.0508,0.0,0.0678,0.0,0.0,0
PSN-01342,ES,18-24,1,66.6,Essential,60.5,1,True,1,3,109.0,5184.0,47.559633027522935,4.0,4.0,5.0,211.0,17.0,963.0,29.0,1463.0,0.457,69.98,0.0,0.0,59.99,9.99,3.0,23.326666666666668,79.0,34.99,7.0,0.0,0.0,4.0,100.0,0.0,0.0,0.0,0.0,0.0459,0.64,0.0642,0.0,0.0,0
PSN-01343,JP,18-24,1,82.9,Free,82.9,0,False,0,0,158.0,6395.0,40.4746835443038,5.0,2.0,9.0,434.0,24.0,1171.0,41.0,1725.0,0.714,59.97,0.0,0.0,0.0,59.97,3.0,19.99,181.0,0.0,13.0,1.0,3.0,4.0,16.0,5.0,0.0,0.0,0.0,0.057,0.38,0.0823,0.4241,,0
PSN-01344,US,25-34,1,6.0,Essential,3.4,1,True,0,1,28.0,743.0,26.535714285714285,3.0,61.0,0.0,0.0,2.0,65.0,19.0,440.0,-1.5,55.0,0.0,0.0,55.0,0.0,4.0,13.75,73.0,30.0,1.0,0.0,0.0,1.0,122.0,0.0,2.0,0.0,1.0,0.0,1.96,0.0357,0.3214,1.0,0
PSN-01345,DE,25-34,1,12.5,Free,12.5,0,False,0,0,86.0,2295.0,26.686046511627907,3.0,3.0,8.0,259.0,23.0,696.0,42.0,1148.0,0.571,42.5,0.0,0.0,42.5,0.0,2.0,21.25,97.0,0.0,6.0,0.0,1.0,3.0,13.0,1.0,0.0,0.0,0.0,0.093,0.49,0.0698,0.3023,,0
PSN-01346,KR,35-44,0,22.0,Free,22.0,0,False,0,0,80.0,2740.0,34.25,5.0,1.0,5.0,269.0,14.0,610.0,23.0,875.0,0.457,34.99,0.0,0.0,34.99,0.0,2.0,17.495,265.0,0.0,7.0,0.0,2.0,4.0,185.0,0.0,1.0,0.0,0.0,0.0625,0.44,0.0875,0.1875,,0
PSN-01347,BR,13-17,0,83.2,Essential,71.4,1,True,1,1,160.0,5992.0,37.45,3.0,0.0,10.0,496.0,24.0,1075.0,41.0,1693.0,0.714,34.99,0.0,0.0,34.99,0.0,1.0,34.99,172.0,0.0,14.0,0.0,1.0,3.0,1.0,4.0,0.0,0.0,0.0,0.0625,0.22,0.0875,0.3,0.0,0
PSN-01348,JP,25-34,0,40.9,Free,40.9,0,False,0,0,129.0,5724.0,44.372093023255815,6.0,1.0,7.0,382.0,18.0,880.0,32.0,1419.0,0.571,9.99,0.0,9.99,0.0,0.0,1.0,9.99,587.0,0.0,15.0,1.0,0.0,6.0,3.0,2.0,0.0,1.0,0.0,0.0543,0.08,0.1163,0.4651,,1
