player_id,dlc_propensity,propensity_tier,churn_probability,risk_tier,churn_flag,propensity_flag,action_quadrant
PSN-01474,0.13571291203487568,Low,1.3888034820137469e-05,Low Risk,0,0,Monitor
PSN-01475,0.09049445833132679,Low,2.521451658328366e-05,Low Risk,0,0,Monitor
PSN-01476,0.13191862963605924,Low,1.6410617943597097e-05,Low Risk,0,0,Monitor
PSN-01477,0.08937811698919934,Low,0.0,Low Risk,0,0,Monitor
PSN-01478,0.21903421631401931,Medium,0.0,Low Risk,0,0,Monitor
PSN-01479,0.26564101468711826,Medium,1.3091439253534652e-05,Low Risk,0,0,Monitor
PSN-01480,0.27113705512261194,Medium,0.0,Low Risk,0,0,Monitor
PSN-01481,0.980124714195673,Very High,1.500322619334895e-05,Low Risk,0,1,Upsell
PSN-01482,0.09203844260043118,Low,0.0,Low Risk,0,0,Monitor
PSN-01483,0.9580147882511948,Very High,1.4224459127532837e-05,Low Risk,0,1,Upsell
PSN-01484,0.012726515069229406,Low,0.9866834388371402,Critical,1,0,Retain
PSN-01485,0.3120327743273867,Medium,0.0,Low Risk,0,0,Monitor
PSN-01486,0.5971806131271391,High,1.042050812112003e-05,Low Risk,0,1,Upsell
PSN-01487,0.1411340774177439,Low,1.0506618598789858e-05,Low Risk,0,0,Monitor
PSN-01488,0.012545248065428274,Low,0.9943733190940032,Critical,1,0,Retain
PSN-01489,0.16690485119588283,Medium,0.0,Low Risk,0,0,Monitor
PSN-01490,0.8404796116589522,Very High,8.905511839339933e-06,Low Risk,0,1,Upsell
PSN-01491,0.02971777365220438,Low,9.6003086810741e-06,Low Risk,0,0,Monitor
PSN-01492,0.1210688096234243,Low,4.43029465636062e-06,Low Risk,0,0,Monitor
PSN-01493,0.050603321075171674,Low,0.0,Low Risk,0,0,Monitor
PSN-01494,0.016106786047889413,Low,0.9696467525142056,Critical,1,0,Retain
PSN-01495,0.1961796471363153,Medium,1.1609873814951202e-05,Low Risk,0,0,Monitor
PSN-01496,0.014300600162282481,Low,0.1902283925308311,Medium Risk,0,0,Monitor
PSN-01497,0.15665572332902988,Medium,0.9998963450603384,Critical,1,0,Retain
PSN-01498,0.11326005409992382,Low,0.0,Low Risk,0,0,Monitor
PSN-01499,0.3506209650764797,Medium,1.8308945632494748e-05,Low Risk,0,0,Monitor
PSN-01500,0.210620085163524,Medium,2.1264815395377217e-05,Low Risk,0,0,Monitor
PSN-01501,0.12928051967463686,Low,2.274395925408739e-05,Low Risk,0,0,Monitor
PSN-01502,0.2097775279537946,Medium,0.0,Low Risk,0,0,Monitor
PSN-01503,0.022147718046520555,Low,0.9999710046006546,Critical,1,0,Retain
PSN-01504,0.031794400424032615,Low,0.0,Low Risk,0,0,Monitor
PSN-01505,0.3700658426945284,Medium,0.0,Low Risk,0,0,Monitor
PSN-01506,0.10552092820820023,Low,1.3442777978922238e-05,Low Risk,0,0,Monitor
PSN-01507,0.05578229123888177,Low,0.998945583598085,Critical,1,0,Retain
PSN-01508,0.6870677466006807,Very High,8.93142260061427e-06,Low Risk,0,1,Upsell
PSN-01509,0.028718386053806923,Low,0.9998521834327626,Critical,1,0,Retain
PSN-01510,0.8501902251817719,Very High,8.618671420528441e-06,Low Risk,0,1,Upsell
PSN-01511,0.5554396245996635,High,1.2841599061130772e-05,Low Risk,0,1,Upsell
PSN-01512,0.11563775652593329,Low,2.050163000315027e-05,Low Risk,0,0,Monitor
PSN-01513,0.08861510301102014,Low,0.999883522674178,Critical,1,0,Retain
PSN-01514,0.013888754492435564,Low,0.0001454055893629,Low Risk,0,0,Monitor
PSN-01515,0.31071070327730205,Medium,1.557057703820384e-05,Low Risk,0,0,Monitor
PSN-01516,0.2675277968687148,Medium,0.0,Low Risk,0,0,Monitor
PSN-01517,0.13311472844430874,Low,0.0,Low Risk,0,0,Monitor
PSN-01518,0.8621857708953379,Very High,0.0,Low Risk,0,1,Upsell
PSN-01519,0.01045630999865648,Low,0.991727729418764,Critical,1,0,Retain
PSN-01520,0.5481576678244302,High,1.9893727087199995e-05,Low Risk,0,1,Upsell
PSN-01521,0.16364588603808258,Medium,1.0181449456053206e-05,Low Risk,0,0,Monitor
PSN-01522,0.014529608919488774,Low,0.0,Low Risk,0,0,Monitor
PSN-01523,0.0421042769509815,Low,0.0,Low Risk,0,0,Monitor
PSN-01524,0.06588120749103656,Low,4.378352800720163e-06,Low Risk,0,0,Monitor
PSN-01525,0.6395303238296283,High,1.761291756713745e-05,Low Risk,0,1,Upsell
PSN-01526,0.07821014406181942,Low,0.0,Low Risk,0,0,Monitor
PSN-01527,0.12272733276669864,Low,7.52306889112706e-06,Low Risk,0,0,Monitor
PSN-01528,0.5523695109388452,High,0.999971613971442,Critical,1,1,Retain + Upsell
PSN-01529,0.667266452267757,Very High,9.39842380791688e-06,Low Risk,0,1,Upsell
PSN-01530,0.6103419835395689,High,8.56684920908091e-06,Low Risk,0,1,Upsell
PSN-01531,0.7320042150273568,Very High,1.328883918199389e-05,Low Risk,0,1,Upsell
PSN-01532,0.15005725817545998,Medium,1.8676864020632424e-05,Low Risk,0,0,Monitor
PSN-01533,0.044752636255908876,Low,0.0,Low Risk,0,0,Monitor
PSN-01534,0.95068867850694,Very High,3.694024879956914e-06,Low Risk,0,1,Upsell
PSN-01535,0.031933426450412236,Low,1.2381672492583324e-05,Low Risk,0,0,Monitor
PSN-01536,0.03217638254416157,Low,0.0,Low Risk,0,0,Monitor
PSN-01537,0.028912565539736243,Low,6.603137138776651e-06,Low Risk,0,0,Monitor
PSN-01538,0.07910791664812022,Low,0.0,Low Risk,0,0,Monitor
PSN-01539,0.11414635757338816,Low,1.6354343239181428e-05,Low Risk,0,0,Monitor
PSN-01540,0.06006204787353189,Low,0.0,Low Risk,0,0,Monitor
PSN-01541,0.7331298236170739,Very High,5.546880706013857e-06,Low Risk,0,1,Upsell
PSN-01542,0.21144155035119852,Medium,0.0,Low Risk,0,0,Monitor
PSN-01543,0.36712741821730316,Medium,8.490551442483714e-06,Low Risk,0,0,Monitor
PSN-01544,0.21096647377251343,Medium,1.5424533726843873e-05,Low Risk,0,0,Monitor
PSN-01545,0.09863715491964993,Low,1.7541076129176236e-05,Low Risk,0,0,Monitor
PSN-01546,0.17851890075697424,Medium,1.94929260394131e-05,Low Risk,0,0,Monitor
PSN-01547,0.020576699009695477,Low,8.31663002571983e-06,Low Risk,0,0,Monitor
PSN-01548,0.4384043100362314,High,1.4408627022763306e-05,Low Risk,0,1,Upsell
PSN-01549,0.536363500808672,High,1.4674195372090202e-05,Low Risk,0,1,Upsell
PSN-01550,0.7949364785136618,Very High,0.0,Low Risk,0,1,Upsell
PSN-01551,0.09551477318349945,Low,0.9998837334766788,Critical,1,0,Retain
PSN-01552,0.8541963661861611,Very High,1.4962663457083292e-05,Low Risk,0,1,Upsell
PSN-01553,0.5360873525676397,High,0.9955740777349268,Critical,1,1,Retain + Upsell
PSN-01554,0.645837259495277,High,1.1041274114672922e-05,Low Risk,0,1,Upsell
PSN-01555,0.02708426229520697,Low,0.9998847607729762,Critical,1,0,Retain
PSN-01556,0.7106545150260931,Very High,1.3381833860532882e-05,Low Risk,0,1,Upsell
PSN-01557,0.3675232623319361,Medium,0.0,Low Risk,0,0,Monitor
PSN-01558,0.06922720815310028,Low,1.4697434480084086e-05,Low Risk,0,0,Monitor
PSN-01559,0.01626305901270881,Low,0.0,Low Risk,0,0,Monitor
PSN-01560,0.09504577272426852,Low,7.476305957785497e-06,Low Risk,0,0,Monitor
PSN-01561,0.21727330827434715,Medium,0.0,Low Risk,0,0,Monitor
PSN-01562,0.010933844102692908,Low,0.9413569871034574,Critical,1,0,Retain
PSN-01563,0.017320522240091937,Low,0.9838989901923574,Critical,1,0,Retain
PSN-01564,0.06235428713473026,Low,4.328316878132766e-06,Low Risk,0,0,Monitor
PSN-01565,0.402003617448261,High,1.0810118914217354e-05,Low Risk,0,1,Upsell
PSN-01566,0.7777525596058948,Very High,1.001552490586316e-05,Low Risk,0,1,Upsell
PSN-01567,0.989077275537736,Very High,1.814273935688062e-05,Low Risk,0,1,Upsell
PSN-01568,0.12533316275955234,Low,0.0,Low Risk,0,0,Monitor
PSN-01569,0.09302067743539325,Low,0.0,Low Risk,0,0,Monitor
PSN-01570,0.040300223506903605,Low,8.769764687212618e-06,Low Risk,0,0,Monitor
PSN-01571,0.12582507157822645,Low,6.626287020189219e-06,Low Risk,0,0,Monitor
PSN-01572,0.09546941634292863,Low,1.44683407281533e-05,Low Risk,0,0,Monitor
PSN-01573,0.011429702250277438,Low,0.0,Low Risk,0,0,Monitor
PSN-01574,0.8281340591368418,Very High,9.493160143279578e-06,Low Risk,0,1,Upsell
PSN-01575,0.8919288462169781,Very High,7.029630130237387e-06,Low Risk,0,1,Upsell
PSN-01576,0.06404006623240291,Low,0.9997615415855352,Critical,1,0,Retain
PSN-01577,0.029888954008538523,Low,9.411590791398e-05,Low Risk,0,0,Monitor
PSN-01578,0.31952161227448006,Medium,1.563151365371282e-05,Low Risk,0,0,Monitor
PSN-01579,0.015585174988352428,Low,0.0,Low Risk,0,0,Monitor
PSN-01580,0.012912768823944916,Low,0.2884660538398906,Medium Risk,0,0,Monitor
PSN-01581,0.47796063390638255,High,1.558942796436955e-05,Low Risk,0,1,Upsell
PSN-01582,0.2211081670863088,Medium,0.0,Low Risk,0,0,Monitor
PSN-01583,0.6136822691891879,High,1.1041274114672922e-05,Low Risk,0,1,Upsell
PSN-01584,0.1286306556826522,Low,5.407187678250082e-06,Low Risk,0,0,Monitor
PSN-01585,0.11113838536889806,Low,1.1917979977052025e-05,Low Risk,0,0,Monitor
PSN-01586,0.2937639311885733,Medium,1.9499840072958622e-05,Low Risk,0,0,Monitor
PSN-01587,0.09953853682697296,Low,0.0,Low Risk,0,0,Monitor
PSN-01588,0.9240506944825669,Very High,6.874827367232175e-06,Low Risk,0,1,Upsell
PSN-01589,0.7178634260368522,Very High,1.06871779590094e-06,Low Risk,0,1,Upsell
PSN-01590,0.7848841038251065,Very High,1.0779563059201834e-05,Low Risk,0,1,Upsell
PSN-01591,0.9864411821243452,Very High,2.7817445248500753e-05,Low Risk,0,1,Upsell
PSN-01592,0.13293351130115286,Low,1.6011667650086865e-05,Low Risk,0,0,Monitor
PSN-01593,0.20634414887343677,Medium,1.0502145446314064e-05,Low Risk,0,0,Monitor
PSN-01594,0.013697938951402122,Low,0.9924401446380208,Critical,1,0,Retain
PSN-01595,0.012106392418126586,Low,0.9728384793029032,Critical,1,0,Retain
PSN-01596,0.9156774526077166,Very High,1.1048867124363215e-05,Low Risk,0,1,Upsell
PSN-01597,0.8350651605484202,Very High,0.0,Low Risk,0,1,Upsell
PSN-01598,0.021735431347731204,Low,1.3634414651642114e-05,Low Risk,0,0,Monitor
PSN-01599,0.8388651261726452,Very High,9.378319408000948e-06,Low Risk,0,1,Upsell
PSN-01600,0.011291736463476058,Low,0.2628685192377966,Medium Risk,0,0,Monitor
PSN-01601,0.8865137525983421,Very High,8.172144161737258e-06,Low Risk,0,1,Upsell
PSN-01602,0.3172762947691367,Medium,0.0,Low Risk,0,0,Monitor
PSN-01603,0.021600420007757207,Low,0.9998932836515432,Critical,1,0,Retain
PSN-01604,0.24333023874963805,Medium,2.1376390722240268e-05,Low Risk,0,0,Monitor
PSN-01605,0.3716667454371049,Medium,1.4768265063441815e-05,Low Risk,0,0,Monitor
PSN-01606,0.28984091055207706,Medium,2.7365232571986565e-05,Low Risk,0,0,Monitor
PSN-01607,0.8601167140307499,Very High,0.0,Low Risk,0,1,Upsell
PSN-01608,0.5847271984161087,High,3.38562507252101e-06,Low Risk,0,1,Upsell
PSN-01609,0.11310872528855746,Low,4.673091368550351e-06,Low Risk,0,0,Monitor
PSN-01610,0.9177206529428743,Very High,0.0,Low Risk,0,1,Upsell
PSN-01611,0.04798868359073504,Low,0.0,Low Risk,0,0,Monitor
PSN-01612,0.06581864354620653,Low,0.9998860004028204,Critical,1,0,Retain
PSN-01613,0.0678980517963123,Low,1.3907188585579032e-05,Low Risk,0,0,Monitor
PSN-01614,0.01321917769147347,Low,0.0,Low Risk,0,0,Monitor
PSN-01615,0.34844542232994324,Medium,7.727149548483972e-06,Low Risk,0,0,Monitor
PSN-01616,0.9479632724291427,Very High,8.467115278192511e-06,Low Risk,0,1,Upsell
PSN-01617,0.4726401341602025,High,1.143294411109192e-06,Low Risk,0,1,Upsell
PSN-01618,0.41322821568344625,High,0.9998589199734144,Critical,1,1,Retain + Upsell
PSN-01619,0.9817396382443827,Very High,6.8520681120267454e-06,Low Risk,0,1,Upsell
PSN-01620,0.54479971542759,High,1.2716581980028891e-05,Low Risk,0,1,Upsell
PSN-01621,0.2389465760410968,Medium,1.0957159945040738e-05,Low Risk,0,0,Monitor
PSN-01622,0.0881571777615008,Low,0.9998805057036678,Critical,1,0,Retain
PSN-01623,0.23014886789210148,Medium,7.509304606815451e-06,Low Risk,0,0,Monitor
PSN-01624,0.1239114487409928,Low,2.363636152191558e-05,Low Risk,0,0,Monitor
PSN-01625,0.016331237142018246,Low,2.186555579466909e-05,Low Risk,0,0,Monitor
PSN-01626,0.16571871353092033,Medium,1.4687390261297184e-05,Low Risk,0,0,Monitor
PSN-01627,0.35756993567349854,Medium,0.0,Low Risk,0,0,Monitor
PSN-01628,0.5967735334214627,High,1.969978872730358e-05,Low Risk,0,1,Upsell
PSN-01629,0.10211551625698981,Low,0.0,Low Risk,0,0,Monitor
PSN-01630,0.10551953845344902,Low,0.0,Low Risk,0,0,Monitor
PSN-01631,0.04473752043092857,Low,0.0001035960989959,Low Risk,0,0,Monitor
PSN-01632,0.6477225108010832,High,0.0,Low Risk,0,1,Upsell
PSN-01633,0.0357442580552761,Low,0.0,Low Risk,0,0,Monitor
PSN-01634,0.10930736289275757,Low,1.1378331175784684e-05,Low Risk,0,0,Monitor
PSN-01635,0.043552747141159955,Low,0.0,Low Risk,0,0,Monitor
PSN-01636,0.4778630045632116,High,1.5432749081771723e-05,Low Risk,0,1,Upsell
PSN-01637,0.017068656857993924,Low,9.806245077921708e-05,Low Risk,0,0,Monitor
PSN-01638,0.9028378271211951,Very High,4.731299828726067e-06,Low Risk,0,1,Upsell
PSN-01639,0.08465621413391197,Low,0.0,Low Risk,0,0,Monitor
PSN-01640,0.03554712115854735,Low,3.210153446960899e-05,Low Risk,0,0,Monitor
PSN-01641,0.7680752918724864,Very High,0.999525848259263,Critical,1,1,Retain + Upsell
PSN-01642,0.1625758289623057,Medium,0.0,Low Risk,0,0,Monitor
PSN-01643,0.8817758043697634,Very High,0.0,Low Risk,0,1,Upsell
PSN-01644,0.4289885204192799,High,3.712275094807728e-06,Low Risk,0,1,Upsell
PSN-01645,0.2967140027657637,Medium,1.569865614083002e-05,Low Risk,0,0,Monitor
PSN-01646,0.6195232260333029,High,5.021163583320436e-06,Low Risk,0,1,Upsell
PSN-01647,0.031585424401439334,Low,6.937810274041257e-05,Low Risk,0,0,Monitor
PSN-01648,0.014982248140001321,Low,0.0,Low Risk,0,0,Monitor
PSN-01649,0.0704444767392815,Low,0.0,Low Risk,0,0,Monitor
PSN-01650,0.7848469692582789,Very High,0.9999361033583354,Critical,1,1,Retain + Upsell
PSN-01651,0.7653671368849115,Very High,7.251969072798168e-06,Low Risk,0,1,Upsell
PSN-01652,0.9077091615786615,Very High,9.48810894995291e-06,Low Risk,0,1,Upsell
PSN-01653,0.3386125604859135,Medium,9.18942385547097e-06,Low Risk,0,0,Monitor
PSN-01654,0.11596381968973601,Low,2.0589801849732116e-05,Low Risk,0,0,Monitor
PSN-01655,0.07432736065632958,Low,1.9671044931897445e-05,Low Risk,0,0,Monitor
PSN-01656,0.391819574468271,Medium,2.692390329398489e-05,Low Risk,0,0,Monitor
PSN-01657,0.013044376249870563,Low,0.9764438608570308,Critical,1,0,Retain
PSN-01658,0.36224545671142505,Medium,0.9999564026206712,Critical,1,0,Retain
PSN-01659,0.9065708178760168,Very High,9.091339061304996e-06,Low Risk,0,1,Upsell
PSN-01660,0.7226518841514881,Very High,1.4295566731207535e-05,Low Risk,0,1,Upsell
PSN-01661,0.48871220280470207,High,7.445152133890036e-06,Low Risk,0,1,Upsell
PSN-01662,0.035486432598301726,Low,0.0,Low Risk,0,0,Monitor
PSN-01663,0.20098908846518931,Medium,4.844922999272943e-06,Low Risk,0,0,Monitor
PSN-01664,0.011126658450499935,Low,0.0,Low Risk,0,0,Monitor
PSN-01665,0.02553724135211142,Low,0.0,Low Risk,0,0,Monitor
PSN-01666,0.02319280307183218,Low,0.9998391327874956,Critical,1,0,Retain
PSN-01667,0.8817196360907619,Very High,1.442660807760304e-05,Low Risk,0,1,Upsell
PSN-01668,0.9678163325608521,Very High,1.0714028630319098e-05,Low Risk,0,1,Upsell
PSN-01669,0.011349545395209082,Low,0.9938085930308552,Critical,1,0,Retain
PSN-01670,0.4414070936482684,High,8.280644469521978e-06,Low Risk,0,1,Upsell
PSN-01671,0.5681071381650751,High,0.9999477851922908,Critical,1,1,Retain + Upsell
PSN-01672,0.04674464513039852,Low,0.0,Low Risk,0,0,Monitor
PSN-01673,0.4174192317883237,High,0.0,Low Risk,0,1,Upsell
PSN-01674,0.011715070698129468,Low,0.9868060762130352,Critical,1,0,Retain
PSN-01675,0.11216851553020574,Low,0.0,Low Risk,0,0,Monitor
PSN-01676,0.035489045775112145,Low,7.572302326288964e-05,Low Risk,0,0,Monitor
PSN-01677,0.22443049422082761,Medium,6.725149751939322e-06,Low Risk,0,0,Monitor
PSN-01678,0.013938901588577916,Low,0.0,Low Risk,0,0,Monitor
PSN-01679,0.23233720651628315,Medium,1.5778955958691757e-05,Low Risk,0,0,Monitor
PSN-01680,0.03662751154678301,Low,0.0,Low Risk,0,0,Monitor
PSN-01681,0.02475010502561319,Low,1.4489706063082956e-05,Low Risk,0,0,Monitor
PSN-01682,0.03835187579187409,Low,2.7279803915330587e-05,Low Risk,0,0,Monitor
PSN-01683,0.6623546200936465,Very High,3.2545658006681262e-06,Low Risk,0,1,Upsell
PSN-01684,0.8952992586753724,Very High,0.0,Low Risk,0,1,Upsell
PSN-01685,0.970731924707857,Very High,6.728645925350438e-06,Low Risk,0,1,Upsell
PSN-01686,0.14419420317443343,Low,1.616164641684855e-05,Low Risk,0,0,Monitor
PSN-01687,0.08903390526216597,Low,2.890278510547125e-05,Low Risk,0,0,Monitor
PSN-01688,0.07594571182927565,Low,8.8466061449801e-06,Low Risk,0,0,Monitor
PSN-01689,0.34497337921495785,Medium,0.0,Low Risk,0,0,Monitor
PSN-01690,0.13789174402976304,Low,0.0,Low Risk,0,0,Monitor
PSN-01691,0.01520894434818554,Low,0.0,Low Risk,0,0,Monitor
PSN-01692,0.014344320518627487,Low,0.9605297487825608,Critical,1,0,Retain
PSN-01693,0.027305640720884275,Low,0.999711029214352,Critical,1,0,Retain
PSN-01694,0.08573596651329296,Low,0.0,Low Risk,0,0,Monitor
PSN-01695,0.07314839007860482,Low,1.6676660902050742e-05,Low Risk,0,0,Monitor
PSN-01696,0.48576487456759676,High,1.2223464876658672e-05,Low Risk,0,1,Upsell
PSN-01697,0.023432783309111145,Low,0.0,Low Risk,0,0,Monitor
PSN-01698,0.743266661431615,Very High,1.291255429876736e-05,Low Risk,0,1,Upsell
PSN-01699,0.11718053252773614,Low,2.6233581119693704e-05,Low Risk,0,0,Monitor
PSN-01700,0.012519631655195693,Low,0.8382221324554449,Critical,1,0,Retain
PSN-01701,0.47934071300744396,High,0.0,Low Risk,0,1,Upsell
PSN-01702,0.13295993688883703,Low,7.429173754642664e-06,Low Risk,0,0,Monitor
PSN-01703,0.17634549233526506,Medium,1.531219331128257e-05,Low Risk,0,0,Monitor
PSN-01704,0.013385859809322248,Low,0.929735677475933,Critical,1,0,Retain
PSN-01705,0.4542098467363627,High,2.091921089160535e-05,Low Risk,0,1,Upsell
PSN-01706,0.5888836919578545,High,1.6286906033037956e-05,Low Risk,0,1,Upsell
PSN-01707,0.013071706928531098,Low,0.9076816142464792,Critical,1,0,Retain
PSN-01708,0.019846480228985202,Low,8.630056152224752e-05,Low Risk,0,0,Monitor
PSN-01709,0.7081448567418156,Very High,1.019858188030522e-05,Low Risk,0,1,Upsell
PSN-01710,0.016674681295202422,Low,0.9998946779294624,Critical,1,0,Retain
PSN-01711,0.24374606314564248,Medium,2.776042236447429e-05,Low Risk,0,0,Monitor
PSN-01712,0.10392296843071065,Low,0.999923095088656,Critical,1,0,Retain
PSN-01713,0.01177714500739294,Low,0.455276322735086,High Risk,1,0,Retain
PSN-01714,0.41402827945461923,High,1.264445420731897e-05,Low Risk,0,1,Upsell
PSN-01715,0.07264482933578432,Low,1.1043141274354532e-05,Low Risk,0,0,Monitor
PSN-01716,0.1418635709781526,Low,1.5830190139250257e-05,Low Risk,0,0,Monitor
PSN-01717,0.08668943590873966,Low,7.283742837845673e-06,Low Risk,0,0,Monitor
PSN-01718,0.12075582569230123,Low,0.0,Low Risk,0,0,Monitor
PSN-01719,0.011098698656231946,Low,0.9860603098119962,Critical,1,0,Retain
PSN-01720,0.2576315688352765,Medium,8.723781784973348e-06,Low Risk,0,0,Monitor
PSN-01721,0.3627785616963509,Medium,1.3526363210555206e-05,Low Risk,0,0,Monitor
PSN-01722,0.03572305001692259,Low,0.9015341706571744,Critical,1,0,Retain
PSN-01723,0.1308620748989969,Low,9.75542757157965e-06,Low Risk,0,0,Monitor
PSN-01724,0.012317903563934517,Low,0.9806943204254128,Critical,1,0,Retain
PSN-01725,0.9421126241051964,Very High,6.845282168125404e-06,Low Risk,0,1,Upsell
PSN-01726,0.18236388963793618,Medium,7.786780401182952e-06,Low Risk,0,0,Monitor
PSN-01727,0.011218341059502557,Low,0.4502309903829866,High Risk,1,0,Retain
PSN-01728,0.9006652425859741,Very High,1.9671645689165748e-05,Low Risk,0,1,Upsell
PSN-01729,0.10917844871488051,Low,0.0,Low Risk,0,0,Monitor
PSN-01730,0.1694584621931841,Medium,0.0,Low Risk,0,0,Monitor
PSN-01731,0.9513842823354732,Very High,8.446083753559775e-06,Low Risk,0,1,Upsell
PSN-01732,0.04733877269797481,Low,7.535139260552817e-06,Low Risk,0,0,Monitor
PSN-01733,0.2513173979447002,Medium,7.1423378850432e-06,Low Risk,0,0,Monitor
PSN-01734,0.013938901588577916,Low,0.0,Low Risk,0,0,Monitor
PSN-01735,0.08931234994227968,Low,0.0,Low Risk,0,0,Monitor
PSN-01736,0.02381041554239665,Low,0.0,Low Risk,0,0,Monitor
PSN-01737,0.8616431383902207,Very High,1.2829504987378449e-05,Low Risk,0,1,Upsell
PSN-01738,0.21510512846460453,Medium,7.233682513415011e-06,Low Risk,0,0,Monitor
PSN-01739,0.054759556890791664,Low,0.0,Low Risk,0,0,Monitor
PSN-01740,0.8029619496050437,Very High,1.032143576080746e-05,Low Risk,0,1,Upsell
PSN-01741,0.11879481152876553,Low,0.9999659264393318,Critical,1,0,Retain
PSN-01742,0.9582971325830465,Very High,0.0,Low Risk,0,1,Upsell
PSN-01743,0.1053507705773746,Low,0.9999701549811052,Critical,1,0,Retain
PSN-01744,0.03676238167694082,Low,1.547546032976816e-05,Low Risk,0,0,Monitor
PSN-01745,0.23178595038390698,Medium,0.0,Low Risk,0,0,Monitor
PSN-01746,0.048646331748589074,Low,0.0,Low Risk,0,0,Monitor
PSN-01747,0.09281580526915736,Low,5.432829329795957e-06,Low Risk,0,0,Monitor
PSN-01748,0.3176514574800541,Medium,0.0,Low Risk,0,0,Monitor
PSN-01749,0.24047556933973493,Medium,1.5215266180496624e-05,Low Risk,0,0,Monitor
PSN-01750,0.011622854674622159,Low,0.9488667804252592,Critical,1,0,Retain
PSN-01751,0.5179479132854891,High,0.0,Low Risk,0,1,Upsell
PSN-01752,0.023565342666269532,Low,4.609534603424997e-05,Low Risk,0,0,Monitor
PSN-01753,0.031213713936536228,Low,1.382454348384343e-05,Low Risk,0,0,Monitor
PSN-01754,0.11355446504006518,Low,1.4489702466711796e-05,Low Risk,0,0,Monitor
PSN-01755,0.1244355351498386,Low,2.205388935084178e-05,Low Risk,0,0,Monitor
PSN-01756,0.8010511913626359,Very High,5.243372949005738e-06,Low Risk,0,1,Upsell
PSN-01757,0.20419872712451098,Medium,1.5120274436262233e-05,Low Risk,0,0,Monitor
PSN-01758,0.01437279431478473,Low,0.9822898297641276,Critical,1,0,Retain
PSN-01759,0.011634199100627228,Low,0.1241897306828596,Low Risk,0,0,Monitor
PSN-01760,0.11840253801671337,Low,1.5424533726843873e-05,Low Risk,0,0,Monitor
PSN-01761,0.39482625823290013,Medium,0.0,Low Risk,0,0,Monitor
PSN-01762,0.6744218532509738,Very High,0.0,Low Risk,0,1,Upsell
PSN-01763,0.31117768166674264,Medium,1.2225851799818569e-05,Low Risk,0,0,Monitor
PSN-01764,0.8584915740313087,Very High,4.684149422604989e-06,Low Risk,0,1,Upsell
